Timestamp,SSID,RSSI (dBm),MAC Address,Voltage (mV),Current (A),Voltage (V),Power (W),SSID_Encoded
0:23:14,College Inn Guest,-56,68:D7:9A:71:29:C0,4974.5522586298885,0.37701297261484323,4.974552258629888,1.8754707344539365,3
0:23:14,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,3300.833782207056,0.15377405176324876,3.3008337822070564,0.507582584886988,4
0:23:14,TMan 5g,-72,A0:63:91:E3:0D:AF,4188.26143070427,0.2197582353486725,4.18826143070427,0.9204049411904769,19
0:23:14,MySpectrumWiFi7B-2G,-89,1C:B0:44:3E:6D:79,3761.781713262043,0.24348621016680538,3.761781713262043,0.915941972836967,11
0:23:14,IrasFlowers-2G,-92,A8:9A:93:B4:A9:BE,4939.828795629206,0.421774883071802,4.939828795629206,2.0834957126712292,8
0:23:27,College Inn Guest,-58,68:D7:9A:71:29:C0,4684.237846271417,0.21150394896582123,4.684237846271417,0.9907348023815581,3
0:23:27,Private,-58,6E:D7:9A:71:29:C0,4676.657409422276,0.18428198554688127,4.676657409422276,0.8618237131308711,13
0:23:27,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,3937.3863195899403,0.4829792076152385,3.9373863195899403,1.9016757247106295,4
0:23:27,TMan 5g,-72,A0:63:91:E3:0D:AF,3829.6390046753304,0.10354531404538757,3.8296390046753306,0.39654117341957257,19
0:23:27,MySpectrumWiFi7B-2G,-88,1C:B0:44:3E:6D:79,3546.8141438614125,0.49912834227279135,3.5468141438614125,1.7703154639752365,11
0:23:27,IrasFlowers-2G,-93,A8:9A:93:B4:A9:BE,3112.750993301854,0.37072851954295827,3.1127509933018542,1.1539855674526693,8
0:23:40,Private,-56,6E:D7:9A:71:29:C0,4729.444752510106,0.43138771977964685,4.729444752510106,2.040224387609151,13
0:23:40,College Inn Guest,-56,68:D7:9A:71:29:C0,4625.802018260155,0.21784775853847727,4.6258020182601545,1.007720601120739,3
0:23:40,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,4999.435346572262,0.105726111066824,4.999435346572262,0.5285708567231047,4
0:23:40,TMan 5g,-72,A0:63:91:E3:0D:AF,4993.273674147811,0.3951478074246121,4.993273674147811,1.9730811442105443,19
0:23:40,MySpectrumWiFi7B-2G,-91,1C:B0:44:3E:6D:79,4110.863411205255,0.4336578388002703,4.110863411205255,1.7827081425063778,11
0:23:40,IrasFlowers-2G,-93,A8:9A:93:B4:A9:BE,4537.974830361021,0.39619045278140763,4.537974830361021,1.7979023027513643,8
0:23:53,Private,-58,6E:D7:9A:71:29:C0,4889.531459764856,0.15714011492033544,4.889531459764855,0.7683415354940449,13
0:23:53,College Inn Guest,-58,68:D7:9A:71:29:C0,4699.294781354823,0.4013711689027877,4.699294781354823,1.8861614394111552,3
0:23:53,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,3494.6962034863955,0.4075691128430564,3.4946962034863955,1.4243302313109476,4
0:23:53,TMan 5g,-72,A0:63:91:E3:0D:AF,3901.088270620187,0.36341620626802196,3.901088270620187,1.417718699625467,19
0:23:53,IrasFlowers-2G,-95,A8:9A:93:B4:A9:BE,3258.31883030299,0.4064463731182345,3.25831883030299,1.3243318710394985,8
0:24:06,College Inn Guest,-55,68:D7:9A:71:29:C0,4908.102054517445,0.4383685758710929,4.908102054517445,2.1515577078687977,3
0:24:06,Private,-58,6E:D7:9A:71:29:C0,4212.34926890176,0.34544164569498337,4.21234926890176,1.455120863691484,13
0:24:06,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,3457.2856110069256,0.13544188558787162,3.4572856110069257,0.4682612821705949,4
0:24:06,TMan 5g,-72,A0:63:91:E3:0D:AF,4343.401368811714,0.29505112386688437,4.343401368811714,1.28152545527286,19
0:24:06,IrasFlowers-2G,-91,A8:9A:93:B4:A9:BE,4236.256480915792,0.13105973386864203,4.236256480915792,0.5552026469881337,8
0:24:19,Private,-56,6E:D7:9A:71:29:C0,3716.325436065681,0.2630172124129724,3.716325436065681,0.9774575566134195,13
0:24:19,College Inn Guest,-58,68:D7:9A:71:29:C0,3227.115184399258,0.26284259565025103,3.227115184399258,0.8482233315298395,3
0:24:19,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,4343.146391185599,0.12640393765609664,4.343146391185599,0.5489908056627256,4
0:24:19,TMan 5g,-72,A0:63:91:E3:0D:AF,4040.6154018075867,0.23952821358779175,4.040615401807587,0.9678413889902887,19
0:24:31,Private,-57,6E:D7:9A:71:29:C0,4544.636783471278,0.14439923951652595,4.544636783471279,0.6562420954120832,13
0:24:31,College Inn Guest,-58,68:D7:9A:71:29:C0,4040.3270022239867,0.42329408400368884,4.040327002223987,1.7102465174817725,3
0:24:31,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,4704.36300063708,0.4790752103857884,4.7043630006370805,2.253743694261328,4
0:24:31,TMan 5g,-72,A0:63:91:E3:0D:AF,4103.813677548971,0.12892659010317545,4.103813677548971,0.5290907038651612,19
0:24:31,MySpectrumWiFi7B-2G,-91,1C:B0:44:3E:6D:79,4121.875943070772,0.4820460829166806,4.121875943070773,1.986934152625765,11
0:24:44,College Inn Guest,-56,68:D7:9A:71:29:C0,4753.30720531669,0.3090306397346981,4.753307205316689,1.4689175665145664,3
0:24:44,Private,-59,6E:D7:9A:71:29:C0,3806.965732424794,0.21982627118154957,3.806965732424794,0.8368710814748793,13
0:24:44,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,3268.0304569012815,0.13074483011046542,3.2680304569012817,0.42727808688338476,4
0:24:44,TMan 5g,-72,A0:63:91:E3:0D:AF,3057.565352626678,0.30024970722816713,3.057565352626678,0.9180331019571476,19
0:24:44,MySpectrumWiFi7B-2G,-89,1C:B0:44:3E:6D:79,4510.274511347238,0.41780621779629945,4.510274511347238,1.8844207348090423,11
0:24:57,College Inn Guest,-56,68:D7:9A:71:29:C0,4240.619102706929,0.38283459090667926,4.240619102706929,1.6234556793758563,3
0:24:57,Private,-57,6E:D7:9A:71:29:C0,4408.159536198447,0.1200904045855895,4.408159536198447,0.5293776621798961,13
0:24:57,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,3425.9283230178216,0.12916073414716142,3.4259283230178217,0.4424954173365354,4
0:24:57,TMan 5g,-72,A0:63:91:E3:0D:AF,3272.7429511735395,0.2611493130530549,3.2727429511735395,0.8546745734981974,19
0:24:57,MySpectrumWiFi7B-2G,-90,1C:B0:44:3E:6D:79,3029.0893313357637,0.21811619761917733,3.0290893313357636,0.6606934471997732,11
0:24:57,IrasFlowers-2G,-96,A8:9A:93:B4:A9:BE,3701.175117613194,0.19295372922241916,3.701175117613194,0.7141555414486916,8
0:25:10,Private,-56,6E:D7:9A:71:29:C0,4179.835373709266,0.21240179956348545,4.179835373709266,0.8878045552549618,13
0:25:10,College Inn Guest,-56,68:D7:9A:71:29:C0,3784.4880901994648,0.42139309731875385,3.784488090199465,1.594757158095088,3
0:25:10,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,3874.949844047458,0.47169122145274156,3.874949844047458,1.827779825006856,4
0:25:10,TMan 5g,-72,A0:63:91:E3:0D:AF,4808.317388987497,0.2620410778110266,4.808317388987497,1.2599766710677849,19
0:25:10,MySpectrumWiFi7B-2G,-90,1C:B0:44:3E:6D:79,3696.5109340466006,0.46244440085299887,3.6965109340466005,1.7094307841417393,11
0:25:23,Private,-56,6E:D7:9A:71:29:C0,4027.9789783196215,0.2285982804991528,4.027978978319622,0.9207890683305998,13
0:25:23,College Inn Guest,-56,68:D7:9A:71:29:C0,4567.306025482287,0.29057479453751667,4.567306025482287,1.3271440099444773,3
0:25:23,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,3793.0855646425402,0.1904115991263999,3.7930855646425403,0.7222474879868496,4
0:25:23,TMan 5g,-72,A0:63:91:E3:0D:AF,4244.1734004557475,0.3561904168703376,4.244173400455748,1.511733892778331,19
0:25:23,MySpectrumWiFi7B-2G,-89,1C:B0:44:3E:6D:79,4724.72741749349,0.4915924460699236,4.72472741749349,2.322640308179258,11
0:25:36,Private,-56,6E:D7:9A:71:29:C0,4899.041247315285,0.3413972384173515,4.899041247315284,1.6725191527261352,13
0:25:36,College Inn Guest,-58,68:D7:9A:71:29:C0,3294.146961858076,0.24312563364541956,3.294146961858076,0.8008915674228785,3
0:25:36,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,4853.175250322989,0.3591269783962113,4.853175250322989,1.7429061632757716,4
0:25:36,TMan 5g,-72,A0:63:91:E3:0D:AF,3984.232586159076,0.14916827138615504,3.9842325861590764,0.5943210876777395,19
0:25:49,Private,-56,6E:D7:9A:71:29:C0,3516.4887765979165,0.4554636321061595,3.5164887765979165,1.6016327504498322,13
0:25:49,College Inn Guest,-56,68:D7:9A:71:29:C0,3918.2715124765227,0.3012335803119346,3.918271512476523,1.1803149563375621,3
0:25:49,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,4960.065150570954,0.27973989681585687,4.960065150570954,1.3875281134206463,4
0:25:49,TMan 5g,-72,A0:63:91:E3:0D:AF,3985.236187985739,0.3343459153814077,3.985236187985739,1.3324474412832035,19
0:25:49,MySpectrumWiFi7B-2G,-90,1C:B0:44:3E:6D:79,3657.5032205750163,0.349913545115761,3.657503220575016,1.279809918183717,11
0:26:02,Private,-56,6E:D7:9A:71:29:C0,4266.801708633451,0.1287103224906052,4.2668017086334515,0.5491814239216769,13
0:26:02,College Inn Guest,-58,68:D7:9A:71:29:C0,3480.291237556386,0.37304688848936096,3.480291237556386,1.2983118172071972,3
0:26:02,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,3151.7266562173277,0.19677267212621186,3.1517266562173276,0.6201736759552943,4
0:26:02,TMan 5g,-72,A0:63:91:E3:0D:AF,3257.7594438212986,0.3855810530026359,3.2577594438212985,1.2561303167778977,19
0:26:02,MySpectrumWiFi7B-2G,-90,1C:B0:44:3E:6D:79,3256.091677915545,0.4290139177536787,3.256091677915545,1.3969086473076973,11
0:26:02,IrasFlowers-2G,-93,A8:9A:93:B4:A9:BE,3303.8053870245885,0.42158340302100816,3.3038053870245885,1.3928295179809649,8
0:26:15,Private,-56,6E:D7:9A:71:29:C0,3277.6543452988203,0.3210003869631557,3.2776543452988203,1.05212831317239,13
0:26:15,College Inn Guest,-56,68:D7:9A:71:29:C0,4281.749489606429,0.30806795692430045,4.281749489606429,1.3190698173247186,3
0:26:15,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,3363.7601687982897,0.1571503845357647,3.3637601687982897,0.5286162040127399,4
0:26:15,MySpectrumWiFi7B-2G,-88,1C:B0:44:3E:6D:79,3691.334566647726,0.4101384601612542,3.6913345666477264,1.5139582751049092,11
0:26:28,Private,-56,6E:D7:9A:71:29:C0,4793.576819812024,0.20856375217868575,4.793576819812024,0.9997663678967676,13
0:26:28,College Inn Guest,-56,68:D7:9A:71:29:C0,3947.9232805257448,0.2986781691271786,3.9479232805257447,1.1791584972819942,3
0:26:28,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,4335.115477042054,0.2137096371710067,4.335115477042055,0.9264559556930732,4
0:26:28,TMan 5g,-72,A0:63:91:E3:0D:AF,3344.63974240326,0.15353134519987727,3.3446397424032597,0.5135070388601435,19
0:26:28,MySpectrumWiFi7B-2G,-90,1C:B0:44:3E:6D:79,3384.5780376173416,0.3518230787566946,3.3845780376173416,1.190772665486825,11
0:26:41,Private,-56,6E:D7:9A:71:29:C0,3081.737232532958,0.12173281392916153,3.0817372325329577,0.37514854510650375,13
0:26:41,College Inn Guest,-58,68:D7:9A:71:29:C0,3337.8701261443293,0.39945809365048,3.3378701261443293,1.333339237442501,3
0:26:41,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,3557.180678063917,0.22703471810444667,3.5571806780639172,0.807603512490826,4
0:26:41,TMan 5g,-72,A0:63:91:E3:0D:AF,3354.0209685534937,0.10005387720179414,3.3540209685534936,0.3355828021198939,19
0:26:41,MySpectrumWiFi7B-2G,-90,1C:B0:44:3E:6D:79,3177.405067514111,0.30445165569489196,3.177405067514111,0.9673662336180111,11
0:26:41,IrasFlowers-2G,-93,A8:9A:93:B4:A9:BE,3241.2717422012015,0.11874076341104126,3.2412717422012016,0.3848710810916064,8
0:26:54,College Inn Guest,-56,68:D7:9A:71:29:C0,3921.5575360654516,0.2104678231283598,3.9215575360654515,0.8253616778883099,3
0:26:54,Private,-58,6E:D7:9A:71:29:C0,3412.667436811585,0.3827905949822865,3.412667436811585,1.3063369986137814,13
0:26:54,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,3728.539722096151,0.12507584864874635,3.728539722096151,0.46635026996173695,4
0:26:54,TMan 5g,-73,A0:63:91:E3:0D:AF,4006.834541709714,0.43573539694240093,4.006834541709714,1.7459196395144054,19
0:26:54,IrasFlowers-2G,-94,A8:9A:93:B4:A9:BE,4380.789657258731,0.10152796906343325,4.38078965725873,0.4447726767955727,8
0:27:07,College Inn Guest,-55,68:D7:9A:71:29:C0,3078.624279682198,0.1987295476807609,3.078624279682198,0.6118136105802515,3
0:27:07,Private,-58,6E:D7:9A:71:29:C0,4598.820797818085,0.3963616224608286,4.598820797818085,1.8227960728297785,13
0:27:07,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,4255.800778981816,0.22650805989172274,4.255800778981816,0.9639731777328534,4
0:27:07,TMan 5g,-72,A0:63:91:E3:0D:AF,3163.518063897744,0.1407569552264054,3.163518063897744,0.44528717047797944,19
0:27:20,Private,-56,6E:D7:9A:71:29:C0,4747.157248213554,0.24409356752017117,4.747157248213554,1.1587505482956852,13
0:27:20,College Inn Guest,-57,68:D7:9A:71:29:C0,4841.744801063626,0.20815731455381023,4.841744801063626,1.0078445955442765,3
0:27:20,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,3122.1559197097276,0.437084760864222,3.1221559197097277,1.3646467735471415,4
0:27:20,TMan 5g,-73,A0:63:91:E3:0D:AF,3553.7552962944073,0.22533916703405726,3.5537552962944075,0.8008002583098511,19
0:27:20,MySpectrumWiFi7B-2G,-88,1C:B0:44:3E:6D:79,4612.402559586122,0.41557298871040294,4.612402559586122,1.916789916822717,11
0:27:33,College Inn Guest,-56,68:D7:9A:71:29:C0,4496.519380767317,0.45674885792429387,4.4965193807673165,2.0537800917999247,3
0:27:33,Private,-58,6E:D7:9A:71:29:C0,3369.0420387127547,0.2735269678306118,3.3690420387127546,0.9215238533429625,13
0:27:33,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,3418.6986466734206,0.4639772575417568,3.4186986466734206,1.586198422445249,4
0:27:33,TMan 5g,-73,A0:63:91:E3:0D:AF,3740.944205582764,0.25092722158527714,3.740944205582764,0.9387047356124247,19
0:27:33,MySpectrumWiFi7B-2G,-89,1C:B0:44:3E:6D:79,3969.0459703820425,0.48563136659604333,3.9690459703820427,1.9274932186791502,11
0:27:46,Private,-56,6E:D7:9A:71:29:C0,4236.5095430605925,0.13571580981022918,4.236509543060593,0.5749613234052323,13
0:27:46,College Inn Guest,-56,68:D7:9A:71:29:C0,3737.8272791395448,0.37480770660129714,3.7378272791395446,1.4009664701660591,3
0:27:46,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,3925.0694322662957,0.2975256161827715,3.925069432266296,1.1678087013951908,4
0:27:46,TMan 5g,-72,A0:63:91:E3:0D:AF,4494.941876267513,0.2550595221822588,4.4949418762675135,1.146477727197818,19
0:27:58,Private,-56,6E:D7:9A:71:29:C0,3073.3664057811957,0.3530847514994404,3.073366405781196,1.0851588136519819,13
0:27:58,College Inn Guest,-56,68:D7:9A:71:29:C0,3504.8738886880415,0.38154283665373245,3.5048738886880413,1.3372595256036335,3
0:27:58,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,4426.699171769105,0.10174530786012365,4.426699171769105,0.45039587003580195,4
0:27:58,MySpectrumWiFi7B-2G,-89,1C:B0:44:3E:6D:79,4790.413675374399,0.1667812354988795,4.790413675374399,0.7989511113296706,11
0:27:58,IrasFlowers-2G,-95,A8:9A:93:B4:A9:BE,4023.354884231332,0.38521842025372754,4.023354884231332,1.5498704126237126,8
0:28:11,College Inn Guest,-56,68:D7:9A:71:29:C0,4064.226970530631,0.3665541654312826,4.0642269705306315,1.4897593253061656,3
0:28:11,Private,-57,6E:D7:9A:71:29:C0,3214.344022679552,0.48641900205147093,3.214344022679552,1.5635180117618983,13
0:28:11,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,3894.8247336469094,0.4044151161003132,3.8948247336469093,1.5751259968481863,4
0:28:11,MySpectrumWiFi7B-2G,-91,1C:B0:44:3E:6D:79,4065.2345329100463,0.4803090830925353,4.065234532910046,1.9525690710581352,11
0:28:11,IrasFlowers-2G,-93,A8:9A:93:B4:A9:BE,3484.941007269459,0.38101620061392283,3.484941007269459,1.3278189819534665,8
0:28:24,College Inn Guest,-58,68:D7:9A:71:29:C0,3538.486461898762,0.21922088345577728,3.538486461898762,0.7757101282737542,3
0:28:24,Private,-59,6E:D7:9A:71:29:C0,3754.5683262092452,0.1421459689003426,3.7545683262092453,0.5336967525315507,13
0:28:24,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,3040.142395555453,0.41272954533797424,3.0401423955554527,1.2547565886803018,4
0:28:24,TMan 5g,-73,A0:63:91:E3:0D:AF,3644.1583311663567,0.35765968859036634,3.6441583311663566,1.3033685338989482,19
0:28:24,IrasFlowers-2G,-93,A8:9A:93:B4:A9:BE,3422.896013993089,0.1192744049573185,3.422896013993089,0.40826388529980306,8
0:28:37,Private,-56,6E:D7:9A:71:29:C0,3654.9947043558295,0.24402018636039136,3.6549947043558295,0.891892488903153,13
0:28:37,College Inn Guest,-58,68:D7:9A:71:29:C0,3239.5242636385024,0.4827199261937145,3.2395242636385024,1.5637829134463253,3
0:28:37,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,4781.05456147979,0.3001604582840805,4.78105456147979,1.4350835282549672,4
0:28:37,TMan 5g,-72,A0:63:91:E3:0D:AF,4187.184907108098,0.27309165440788186,4.187184907108098,1.1434852535938635,19
0:28:37,MySpectrumWiFi7B-2G,-90,1C:B0:44:3E:6D:79,4358.204638288979,0.2830798420637176,4.35820463828898,1.233719880688206,11
0:28:37,IrasFlowers-2G,-96,A8:9A:93:B4:A9:BE,4578.342477214676,0.1835530896020655,4.578342477214677,0.8403689069491281,8
0:28:50,College Inn Guest,-56,68:D7:9A:71:29:C0,3996.8843978581144,0.2474828683459181,3.9968843978581146,0.9891604152289739,3
0:28:50,Private,-56,6E:D7:9A:71:29:C0,3173.8405761748472,0.24792530239487065,3.173840576174847,0.7868753846012595,13
0:28:50,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,4074.213083637095,0.12094200807498896,4.074213083637095,0.4927435116604632,4
0:28:50,MySpectrumWiFi7B-2G,-90,1C:B0:44:3E:6D:79,4173.682236041758,0.40702705140716733,4.173682236041758,1.6988015740465496,11
0:28:50,IrasFlowers-2G,-94,A8:9A:93:B4:A9:BE,4490.87894836866,0.2666017727615516,4.4908789483686595,1.1972762888926172,8
0:29:03,College Inn Guest,-56,68:D7:9A:71:29:C0,3863.3190924593587,0.42887195472656936,3.8633190924593586,1.656869210915521,3
0:29:03,Private,-58,6E:D7:9A:71:29:C0,3255.1606055911275,0.4401392004479582,3.2551606055911275,1.4327237862745703,13
0:29:03,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,3567.551811597449,0.18479762187946325,3.567551811597449,0.6592750907149795,4
0:29:03,MySpectrumWiFi7B-2G,-89,1C:B0:44:3E:6D:79,3726.1645927972704,0.3629413928680515,3.7261645927972706,1.3523793673654574,11
0:29:15,College Inn Guest,-56,68:D7:9A:71:29:C0,4291.834482663202,0.28891272166519266,4.2918344826632016,1.2399655813227497,3
0:29:15,Private,-57,6E:D7:9A:71:29:C0,4141.556609337824,0.4520626951685941,4.141556609337824,1.8722432430105609,13
0:29:15,TMan 5g,-72,A0:63:91:E3:0D:AF,3712.1934517956925,0.18629627167058166,3.7121934517956925,0.6915677997894846,19
0:29:15,DIRECT-tLMFC-L2750DW_BR6394,-76,AE:D5:64:49:63:94,4973.03049758596,0.3711252801240177,4.97303049758596,1.8456173364818724,4
0:29:15,IrasFlowers-2G,-96,A8:9A:93:B4:A9:BE,4211.549638713775,0.34310084890108905,4.211549638713775,1.444986256231771,8
0:29:28,College Inn Guest,-57,68:D7:9A:71:29:C0,3474.453583471989,0.21812059102873313,3.474453583471989,0.75784986912881,3
0:29:28,Private,-59,6E:D7:9A:71:29:C0,3203.5649452408074,0.15464036146046906,3.2035649452408075,0.49540044109412623,13
0:29:28,DIRECT-tLMFC-L2750DW_BR6394,-66,AE:D5:64:49:63:94,3305.718278368664,0.36065590419091065,3.305718278368664,1.1922268146854709,4
0:29:28,TMan 5g,-72,A0:63:91:E3:0D:AF,3491.915456769016,0.39543898325293225,3.491915456769016,1.3808394978299383,19
0:29:41,Private,-57,6E:D7:9A:71:29:C0,3321.362746519111,0.22625093750534,3.321362746519111,0.7514614351952599,13
0:29:41,College Inn Guest,-58,68:D7:9A:71:29:C0,3373.1340481026114,0.3579330416089256,3.3731340481026115,1.2073561295919957,3
0:29:41,DIRECT-tLMFC-L2750DW_BR6394,-66,AE:D5:64:49:63:94,3570.190337387694,0.25805236304460133,3.570190337387694,0.9212960530818969,4
0:29:41,TMan 5g,-71,A0:63:91:E3:0D:AF,3346.7471905895095,0.38528275331304707,3.3467471905895096,1.2894439722330313,19
0:29:54,College Inn Guest,-56,68:D7:9A:71:29:C0,4793.53084925285,0.17968610995762124,4.79353084925285,0.8613309112640971,3
0:29:54,Private,-58,6E:D7:9A:71:29:C0,3160.4674913232843,0.4560860010544697,3.1604674913232844,1.4414449795802888,13
0:29:54,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,4049.0227791405096,0.21496383858623191,4.049022779140509,0.8703934791271366,4
0:29:54,TMan 5g,-70,A0:63:91:E3:0D:AF,3820.793653979323,0.24711439510246117,3.8207936539793232,0.9441731126144228,19
0:30:07,Private,-55,6E:D7:9A:71:29:C0,4964.757233817213,0.12323678083213992,4.964757233817213,0.6118406991087132,13
0:30:07,College Inn Guest,-55,68:D7:9A:71:29:C0,3224.0778043361047,0.14460488492851056,3.2240778043361047,0.4662173998965874,3
0:30:07,DIRECT-tLMFC-L2750DW_BR6394,-66,AE:D5:64:49:63:94,3795.7111980914833,0.30634476108493125,3.7957111980914835,1.1627962401267338,4
0:30:07,MySpectrumWiFi7B-2G,-88,1C:B0:44:3E:6D:79,4938.940866550738,0.2070370706911886,4.938940866550738,1.0225438493276655,11
0:30:19,College Inn Guest,-55,68:D7:9A:71:29:C0,4731.01425178796,0.4341920902968778,4.73101425178796,2.054168967208134,3
0:30:19,Private,-58,6E:D7:9A:71:29:C0,4634.14414189856,0.10587735546198154,4.63414414189856,0.49065092657385323,13
0:30:19,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,3515.8056540898797,0.2516376194687745,3.51580565408988,0.8847089653100351,4
0:30:19,MySpectrumWiFi7B-2G,-87,1C:B0:44:3E:6D:79,3341.7751747801317,0.2349382187076371,3.341775174780132,0.7851107068842468,11
0:30:32,College Inn Guest,-56,68:D7:9A:71:29:C0,4337.286439848862,0.10773105236704042,4.337286439848862,0.46726043258221206,3
0:30:32,Private,-57,6E:D7:9A:71:29:C0,4858.751978255172,0.1497473596002041,4.858751978255172,0.7275852796959803,13
0:30:32,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,4113.52578602786,0.2654570699674541,4.11352578602786,1.0919645023945241,4
0:30:32,TMan 5g,-69,A0:63:91:E3:0D:AF,4143.2253789398,0.29714583377897863,4.1432253789398,1.2311421597592915,19
0:30:45,Private,-55,6E:D7:9A:71:29:C0,3559.9581873205684,0.2617158989019477,3.5599581873205683,0.9316976570479508,13
0:30:45,College Inn Guest,-57,68:D7:9A:71:29:C0,4538.985866383874,0.31237507136483755,4.538985866383874,1.4178660339356517,3
0:30:45,DIRECT-tLMFC-L2750DW_BR6394,-66,AE:D5:64:49:63:94,3374.087497115047,0.3380526699622726,3.374087497115047,1.1406192870860634,4
0:30:45,MySpectrumWiFi7B-2G,-88,1C:B0:44:3E:6D:79,3647.3584728084875,0.10396952845113426,3.6473584728084876,0.3792141405101477,11
0:30:45,IrasFlowers-2G,-95,A8:9A:93:B4:A9:BE,3850.8728772328336,0.28563806378140155,3.850872877232834,1.0999558725211014,8
0:30:58,Private,-55,6E:D7:9A:71:29:C0,4015.22075736891,0.4853996963550353,4.01522075736891,1.9489869364253039,13
0:30:58,College Inn Guest,-57,68:D7:9A:71:29:C0,3484.8194648301605,0.3076129120518195,3.4848194648301605,1.0719754635512688,3
0:30:58,DIRECT-tLMFC-L2750DW_BR6394,-66,AE:D5:64:49:63:94,3229.6736494784072,0.37101690698358125,3.229673649478407,1.1982635279958536,4
0:30:58,TMan 5g,-69,A0:63:91:E3:0D:AF,4221.240084883265,0.2247455431667533,4.221240084883265,0.9487048957143611,19
0:30:58,MySpectrumWiFi7B-2G,-89,1C:B0:44:3E:6D:79,3577.2611064805114,0.40959655126110506,3.5772611064805115,1.4652338121749022,11
0:31:11,College Inn Guest,-54,68:D7:9A:71:29:C0,4162.4764428452245,0.40916859275044604,4.162476442845224,1.703154628475863,3
0:31:11,Private,-55,6E:D7:9A:71:29:C0,3308.725430548405,0.30851841906165556,3.308725430548405,1.0208027389418894,13
0:31:11,DIRECT-tLMFC-L2750DW_BR6394,-66,AE:D5:64:49:63:94,3962.280203709635,0.49040552931168546,3.9622802037096347,1.9431241205814362,4
0:31:11,MySpectrumWiFi7B-2G,-88,1C:B0:44:3E:6D:79,4065.178865103172,0.15022008590506136,4.065178865103172,0.6106715183352384,11
0:31:11,GMC9024,-91,86:50:D5:B2:EF:3B,3103.6470736448537,0.1067790659558324,3.103647073644854,0.3314045355803501,6
0:31:24,Private,-55,6E:D7:9A:71:29:C0,3673.2085563878413,0.40806328470283837,3.6732085563878414,1.4989015489181936,13
0:31:24,College Inn Guest,-57,68:D7:9A:71:29:C0,3268.8293538779485,0.422862214945953,3.2688293538779485,1.3822644208611776,3
0:31:24,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,3126.7499409455354,0.14808289164823052,3.1267499409455355,0.4630181727161489,4
0:31:24,TMan 5g,-69,A0:63:91:E3:0D:AF,4979.920464779891,0.20623313318344244,4.979920464779891,1.0270246004559018,19
0:31:24,MySpectrumWiFi7B-2G,-87,1C:B0:44:3E:6D:79,3644.707689949446,0.10702094534665157,3.644707689949446,0.3900600624906004,11
0:31:37,Private,-56,6E:D7:9A:71:29:C0,4619.74889170927,0.2173234443122259,4.6197488917092695,1.0039797410038467,13
0:31:37,College Inn Guest,-57,68:D7:9A:71:29:C0,3509.281309527528,0.4092567495674686,3.5092813095275277,1.4361970620551057,3
0:31:37,DIRECT-tLMFC-L2750DW_BR6394,-65,AE:D5:64:49:63:94,4363.005444447858,0.3071842110850316,4.363005444447858,1.340246385412413,4
